-1.166814740172217313e-02,7.357904547655724770e-03,3.606565549720830433e-02,2.588030515293660017e-03,3.657080765998577121e-02,3.456722096286668489e-02,6.057593702039065775e-02,2.578141804820965888e-02,5.825473174053685810e-02,-3.125633435492325418e-02,-1.306839326455033756e-01
-3.327917288942217056e-03,3.656520174922794908e-02,1.245309177688280755e-01,8.324520164151305579e-02,2.314179384233394643e-01,3.655483274872417532e-01,2.659858523088698412e-01,3.749292955385175041e-01,5.224877604279587473e-01,4.223818935171985700e-01,5.524629458714458430e-01
-4.136636899336743056e-02,2.625086044047209022e-01,4.871154789193532508e-01,5.732605375412536119e-01,7.287185555147623894e-01,8.147373166102256370e-01,1.110682296663167978e+00,1.228481242998180623e+00,1.359081432378195231e+00,1.652566566205759813e+00,1.749269220303861783e+00
1.900481120210573138e-02,4.673741962715305398e-01,7.463442249153517949e-01,1.117679614704325530e+00,1.603924083587082716e+00,1.734694668889302793e+00,2.180687453150209620e+00,2.519166102455983047e+00,2.901743343614304749e+00,3.313780400309307428e+00,3.436222899160146227e+00
3.079163350482305717e-02,7.813988252254544520e-01,1.284525313385254108e+00,2.016892054698105063e+00,2.547494903919444997e+00,3.232198644601858017e+00,3.623734987344251479e+00,4.276088012634904345e+00,4.858358035323262492e+00,5.307744045632345475e+00,5.736832670385306088e+00
1.109738411521066226e-02,9.858295990250787177e-01,1.959952851059965084e+00,3.106809217122841194e+00,3.815420222882748291e+00,4.722620029155210730e+00,5.543696281164367079e+00,6.370270476036765217e+00,7.011755029361221858e+00,7.677622285878904052e+00,8.442706063221127266e+00
-8.525874757900897549e-02,1.496061501246226388e+00,2.764777936793871849e+00,4.200294761349876893e+00,5.392438999530413390e+00,6.476290412554042142e+00,7.539786967997041955e+00,8.620309493238609733e+00,9.654504456369327414e+00,1.057093441587352345e+01,1.139760094395559875e+01
-7.990031057278912385e-02,1.893105830588148741e+00,3.767034315873207806e+00,5.554605027357395031e+00,7.089893480639430479e+00,8.559636805519598823e+00,9.950740985098116553e+00,1.116010572144192636e+01,1.243934500135419619e+01,1.362054933869331030e+01,1.463957123486208189e+01
-3.181449291564941717e-02,2.660749009644802765e+00,4.897009636404137112e+00,7.000680411336279718e+00,8.928296646461165054e+00,1.080437995835304932e+01,1.244234906417146469e+01,1.389639590910383049e+01,1.549537772260842772e+01,1.679099630098940210e+01,1.804636811175857147e+01
4.800034477435710656e-02,3.154460146938808940e+00,6.088826912641287947e+00,8.651624780318867280e+00,1.099533079524541712e+01,1.309973779923172543e+01,1.512002022693819114e+01,1.684069958964134983e+01,1.864763300226162102e+01,2.030151607638622835e+01,2.158394582386652516e+01
-1.461562130876670196e-01,4.010366141081355806e+00,7.350937218970909903e+00,1.040204075266979444e+01,1.330101016842741757e+01,1.579857880743047360e+01,1.796401954232928944e+01,1.990174085859793962e+01,2.181461855898145785e+01,2.361312076442435526e+01,2.537075234514555433e+01
4.620515036332095704e-02,4.670969510595446295e+00,8.689710366263259544e+00,1.228515882560758854e+01,1.538825338413402122e+01,1.824557570120026639e+01,2.095569247544748492e+01,2.322208950312145603e+01,2.547899550817480474e+01,2.717314992532985229e+01,2.897212209064181820e+01
8.146524563834578458e-03,5.345980757871016564e+00,1.014405305710393002e+01,1.428689350324640017e+01,1.789020939635750551e+01,2.100556667007776923e+01,2.384858291136389141e+01,2.653412824347751808e+01,2.863729846799490986e+01,3.076186461569723107e+01,3.276949082704102523e+01
3.151103918289654970e-02,6.419017293694606607e+00,1.184151009199311311e+01,1.621801835133348391e+01,2.045304475400765298e+01,2.377895519086870024e+01,2.679263722973253081e+01,2.967958008829588579e+01,3.213517041712085387e+01,3.444526394258365087e+01,3.677801446490079940e+01
1.575552871219132456e-02,7.253209362791501746e+00,1.345772100194512255e+01,1.845799993401696781e+01,2.284923532038851590e+01,2.654524849370417527e+01,3.000171051983401327e+01,3.294407835593863609e+01,3.562467081024733773e+01,3.820488283741628521e+01,4.065644695720904878e+01
