-1.552879947273044792e-02,6.975802108368789334e-02,6.032919159266736386e-02,5.241120517884834129e-03,1.269511269857970248e-02,4.639803033420486500e-02,-1.032977808919754992e-01,8.479529080962500132e-03,4.865106876450475681e-03,-3.790316093223999871e-02,-2.689581797763462845e-02,1.503000136926502250e-03,6.266205728855389623e-03,1.143659654292417116e-01
6.385089532700338744e-01,4.460199602923875517e-01,5.601486237155617331e-01,3.986051381603128441e-01,4.477035557930442167e-01,5.162575909052335987e-01,3.845923282181695768e-01,2.695281716794561966e-01,3.797803525965481874e-01,2.638888615876466837e-01,2.764629415943353763e-01,2.577679830205292788e-01,2.950707707084831988e-01,2.549762326730764528e-01
2.017694386346946533e+00,1.616007634958804839e+00,1.520924392235378786e+00,1.466198308359156766e+00,1.311978193678220439e+00,1.198549122029923808e+00,1.156421311883581993e+00,1.049129608459387075e+00,9.556953404299295407e-01,9.370557207336371874e-01,8.958097473101167552e-01,8.556924018654710196e-01,6.449032467099602428e-01,6.236171622147734794e-01
3.787252503299287643e+00,3.263312936876328063e+00,2.997514962989866749e+00,2.855232101119808963e+00,2.621640517653545110e+00,2.391491281944513325e+00,2.219111011601337946e+00,2.232248094759736734e+00,1.981597624694242388e+00,1.870371047230678929e+00,1.799331617371602299e+00,1.649603596939108741e+00,1.528158582812577659e+00,1.396315491064337166e+00
6.235461511743157104e+00,5.366526585369135738e+00,4.807751260172854479e+00,4.551932235046440844e+00,4.195972073856468754e+00,3.969429496217735664e+00,3.681945878959957952e+00,3.486152726617897102e+00,3.333490573776687338e+00,3.121650141182508165e+00,2.807702509179987871e+00,2.766431136779134992e+00,2.482843737878159818e+00,2.329274763735122988e+00
9.026672865432583848e+00,7.805106859862664948e+00,7.168212753138270443e+00,6.641010149665794060e+00,6.149522190648538000e+00,5.836473807769615441e+00,5.427515864802312962e+00,5.138761582608264433e+00,4.770854759709274973e+00,4.575475083976854762e+00,4.203239432126237851e+00,3.864883054234358184e+00,3.653241800286877172e+00,3.467577286262990555e+00
1.209640887532820130e+01,1.053246615670192554e+01,9.706839687966118291e+00,8.889368895154037276e+00,8.353317347710465413e+00,7.853452654300740576e+00,7.360438358886922217e+00,6.937360681895887282e+00,6.468757026815074695e+00,6.091520278213813810e+00,5.622676372635748265e+00,5.381169709953792513e+00,4.933004786894812810e+00,4.692750483117647420e+00
1.556155769532945321e+01,1.356590164619728611e+01,1.238315746656086702e+01,1.157854731312418828e+01,1.066338571593343687e+01,1.012423452128915535e+01,9.460037749851435862e+00,8.907354650098342930e+00,8.335312591366172086e+00,7.800980110621358321e+00,7.345505017276954263e+00,6.932992176620000890e+00,6.434069014951715459e+00,6.080211581194150838e+00
1.890892636398422511e+01,1.660423361678943266e+01,1.533118073131640813e+01,1.415979624192553743e+01,1.326793697546722051e+01,1.247198566805512954e+01,1.169038591425152163e+01,1.100169273083252364e+01,1.027928311707180242e+01,9.685053243347574892e+00,9.132889864252636158e+00,8.569886617287568953e+00,8.005261973580669377e+00,7.507052308911454475e+00
2.244402203464602863e+01,1.993098288408213747e+01,1.840970100503204065e+01,1.712936907948688869e+01,1.592786225413026457e+01,1.481136585931746019e+01,1.399483970493275997e+01,1.319745547204101932e+01,1.254032933928278482e+01,1.173357506913386139e+01,1.090611677409720670e+01,1.031360608156929359e+01,9.530416728207512733e+00,9.027656428073660422e+00
2.612196910524038174e+01,2.318891481983519398e+01,2.129280300928019187e+01,1.984787314479694587e+01,1.868485904676305864e+01,1.740566470370221808e+01,1.630258996042180897e+01,1.539422368830462062e+01,1.458502799771831349e+01,1.371166361468649697e+01,1.278424883705678816e+01,1.203792714277149756e+01,1.125777674779586590e+01,1.057205221785764238e+01
2.969056221052088773e+01,2.647013841184111627e+01,2.425879265948011110e+01,2.263647914916615633e+01,2.115565798477933157e+01,1.986204848815279433e+01,1.872204729990247785e+01,1.777762940576780437e+01,1.650802931106132121e+01,1.569177543871502678e+01,1.474230105113395517e+01,1.378723886463851755e+01,1.295108598139231759e+01,1.212066609671893502e+01
3.320605883947658299e+01,2.927842674167966308e+01,2.701723981157389076e+01,2.518444409691032959e+01,2.358090530661851503e+01,2.224069742945684425e+01,2.097495618758173919e+01,1.975558098820999930e+01,1.861802282754373294e+01,1.759723680820584235e+01,1.664266518106477477e+01,1.565947890908606688e+01,1.471555876971676291e+01,1.369904883992819578e+01
3.659833507565041089e+01,3.152481729599056948e+01,2.898891642209894215e+01,2.713866400432813819e+01,2.560286502717958967e+01,2.426311026857580444e+01,2.293449322142562252e+01,2.191401253806234450e+01,2.059138503555851685e+01,1.952211292792740238e+01,1.855042698170305115e+01,1.736757590833205711e+01,1.631188259000418839e+01,1.523105365005381628e+01
3.986488144277030443e+01,3.246989248343936652e+01,2.958717483737389742e+01,2.831698488838275551e+01,2.704083859501852416e+01,2.597436151055528697e+01,2.479431885476910224e+01,2.360337513833650291e+01,2.246225049897810777e+01,2.133518636904276988e+01,2.025880468672260903e+01,1.911743725487563594e+01,1.803660463815984727e+01,1.694021287322159353e+01
