-5.727225060320195738e-01,-3.592505619909314163e-01,2.090880236699010908e-01,-3.858428446099626541e-02,-1.952940222966770278e-02,3.004199002615171032e-01,8.090648248768594897e-02,5.212315268534606361e-02,-2.349557151751113793e-01,-2.558851580932053338e-01,1.783466719640913745e-01,-2.138267651271119618e-01,5.162407126423129711e-01,1.769535725146709204e-01
7.692751588258661677e-01,2.248319575698820572e-01,1.090136153929510687e+00,4.737682020911959668e-01,8.315435911324997598e-01,4.845451606684592072e-01,3.385120253068918394e-01,3.462897473870185650e-01,9.850469784605797585e-02,4.774907266143602058e-01,7.208048688510326762e-01,-5.971055206099862289e-03,2.357407300093927738e-01,5.231810616486698429e-01
4.593632908776045909e+00,2.393006390840990427e+00,2.070235554532684485e+00,2.258495400051474533e+00,1.561103530226437552e+00,1.470782203191256521e+00,1.652942767706799820e+00,8.495758481155468722e-01,1.368389704919803496e+00,1.047534796915583488e+00,8.926144685446946170e-01,6.449174962407377976e-01,3.741409574995135934e-01,3.909275475159068591e-02
8.019609566539308787e+00,5.448398166305823409e+00,4.786993148757179739e+00,3.425276054578962892e+00,3.470708066861905028e+00,3.593427853373110104e+00,2.510388492206316879e+00,2.074859324892019963e+00,1.890677706774679390e+00,1.558982086415205970e+00,2.229641705838025789e+00,1.324098579934251951e+00,1.156360073771112162e+00,1.290058677404504195e+00
1.302640902644421850e+01,8.720391711611320318e+00,7.623121099391427791e+00,6.573838149813415299e+00,5.469512630113538165e+00,4.792047759656559158e+00,4.010362493709839882e+00,3.304156242464972859e+00,3.203651983323985153e+00,2.700044639653209622e+00,2.480598319788196449e+00,2.248054582409753088e+00,1.817811946756664465e+00,1.556662183164148061e+00
1.900730733307589659e+01,1.284824459395595930e+01,1.037553432961293431e+01,8.723355234956898130e+00,7.322451823607734056e+00,6.477916742666312011e+00,5.726702218742707018e+00,4.840879503019612784e+00,4.389681914250543215e+00,4.142067125616389234e+00,3.611600598886988145e+00,3.358439263543666620e+00,2.459662241686233486e+00,2.175796895224291205e+00
2.515284394500426757e+01,1.712783301568334693e+01,1.383822061892815469e+01,1.193488871433456922e+01,1.016383737909395357e+01,8.422046584290509230e+00,7.113532176433901455e+00,6.523800744810204222e+00,5.866917670662774142e+00,5.483886714455820766e+00,4.401245838521838927e+00,3.896244181643626625e+00,3.075344267165269763e+00,2.964964625677579679e+00
3.236483252025878699e+01,2.162453397326515869e+01,1.772299493283788863e+01,1.478710190474008535e+01,1.264138912866017428e+01,1.096486532402800584e+01,9.961421281932569372e+00,8.841707632289352858e+00,7.160733027412769403e+00,6.624348904160138218e+00,5.735315008020713812e+00,5.105867471481517761e+00,3.967292269355360279e+00,3.742182138064420460e+00
3.848039027322889183e+01,2.649482328789110142e+01,2.165662397621374069e+01,1.839292080398579188e+01,1.565671248384010639e+01,1.381065920938955216e+01,1.174216677372777973e+01,1.033429274138046949e+01,9.167977804223681915e+00,8.512004910970771832e+00,6.678271495402620772e+00,5.756554253729772697e+00,5.146014252108777498e+00,4.614636196190414097e+00
4.562807983371890685e+01,3.153486757990489053e+01,2.611162670293214561e+01,2.188061903074194348e+01,1.885218028793754641e+01,1.634705111338396932e+01,1.432231577214125906e+01,1.206440135433792804e+01,1.074601844464714340e+01,9.669388067144613075e+00,8.532843935750166864e+00,7.273076890900109781e+00,6.515262988734593641e+00,5.741978445324191327e+00
5.197828531922121442e+01,3.640332455220752905e+01,2.970481684439184633e+01,2.500324645080705821e+01,2.160158062083786845e+01,1.922833731778504784e+01,1.704820725098431566e+01,1.435528064281511540e+01,1.310356498231963762e+01,1.136437591878049957e+01,9.202246263505154289e+00,8.623461920740083997e+00,7.600386512580792342e+00,6.375329172515831644e+00
5.790302161107740631e+01,4.073453292167854300e+01,3.339548160675429500e+01,2.865326548141421270e+01,2.454959267109960663e+01,2.153438818036686087e+01,1.859405337886487075e+01,1.653017558523360719e+01,1.436912968103871791e+01,1.262661673820734087e+01,1.115568854017865519e+01,9.826002935924504911e+00,8.530521341355768783e+00,7.531259874177342439e+00
6.377876308866281363e+01,4.523353022749553531e+01,3.736568966507496725e+01,3.160307701053930529e+01,2.697046526837755209e+01,2.390709641424489007e+01,2.057047636848739103e+01,1.837097089571988562e+01,1.619653172461935497e+01,1.399476598568309882e+01,1.232018500510502257e+01,1.068081499827640002e+01,9.795969891885015102e+00,8.435808431380998229e+00
6.912318393780356018e+01,4.903652186090990028e+01,4.042353714593856751e+01,3.479070038270965881e+01,2.981865830823129215e+01,2.611319102334460496e+01,2.310341625257639109e+01,1.989649187393470697e+01,1.758873784944924168e+01,1.558611922935835281e+01,1.427418297600914165e+01,1.213131078499684001e+01,1.080472033042464375e+01,9.283031712574018712e+00
7.424783914446470590e+01,5.234538803542765351e+01,4.360428789746930534e+01,3.718639498039357960e+01,3.268060319616754583e+01,2.835685559991397753e+01,2.497466724897125090e+01,2.206698122665180506e+01,1.956890356995512192e+01,1.739429726589606418e+01,1.502446373386098166e+01,1.361226466368088417e+01,1.152800419439894419e+01,1.029113938273545870e+01
